groupid,game,crc,name,size_x,size_y,grade,format,notes
8176,1,0x901157E4,"HMF_HED_PRO_Add4",512,512,0,"DXT5",""
8176,2,0x901157E4,"HMF_HED_PRO_Add4",512,512,0,"DXT5",""
8176,3,0x901157E4,"HMF_HED_PRO_Add4",512,512,0,"DXT5",""
8177,3,0x0ABCCA7A,"HMF_HED_PRO_Mask",512,512,0,"DXT5",""
8177,1,0x517158C5,"HMF_HED_PRO_Mask",256,256,0,"DXT5",""
8177,2,0x517158C5,"HMF_HED_PRO_Mask",256,256,0,"DXT5",""
8178,1,0xA802730B,"HMF_HED_PROCustom_AngularBrow",512,512,0,"DXT5",""
8178,2,0xA802730B,"HMF_HED_PROCustom_AngularBrow",512,512,0,"DXT5",""
8178,3,0xA802730B,"HMF_HED_PROCustom_AngularBrow",512,512,0,"DXT5",""
8179,1,0xA222018D,"HMF_HED_PROCustom_ArchedHighBrow",512,512,0,"DXT5",""
8179,2,0xA222018D,"HMF_HED_PROCustom_ArchedHighBrow",512,512,0,"DXT5",""
8179,3,0xA222018D,"HMF_HED_PROCustom_ArchedHighBrow",512,512,0,"DXT5",""
8180,1,0x850F2186,"HMF_HED_PROCustom_AssymBrow",512,512,0,"DXT5",""
8180,2,0x850F2186,"HMF_HED_PROCustom_AssymBrow",512,512,0,"DXT5",""
8180,3,0x850F2186,"HMF_HED_PROCustom_AssymBrow",512,512,0,"DXT5",""
8181,1,0x76142368,"HMF_HED_PROCustom_GroomedBrow",512,512,0,"DXT5",""
8181,2,0x76142368,"HMF_HED_PROCustom_GroomedBrow",512,512,0,"DXT5",""
8181,3,0x76142368,"HMF_HED_PROCustom_GroomedBrow",512,512,0,"DXT5",""
8182,1,0xE1186938,"HMF_HED_PROCustom_PluckArchBrow",512,512,0,"DXT5",""
8182,2,0xE1186938,"HMF_HED_PROCustom_PluckArchBrow",512,512,0,"DXT5",""
8182,3,0xE1186938,"HMF_HED_PROCustom_PluckArchBrow",512,512,0,"DXT5",""
8183,1,0xE3743C63,"HMF_HED_PROCustom_Scr1",512,512,0,"DXT5",""
8183,2,0xE3743C63,"HMF_HED_PROCustom_Scr1",512,512,0,"DXT5",""
8183,3,0xF98F3B31,"HMF_HED_PROCustom_Scr1",256,256,0,"DXT5",""
8184,1,0x922D8935,"HMF_HED_PROCustom_Scr10",512,512,0,"DXT5",""
8184,2,0x922D8935,"HMF_HED_PROCustom_Scr10",512,512,0,"DXT5",""
8184,3,0x81288AE1,"HMF_HED_PROCustom_Scr10",256,256,0,"DXT5",""
8185,1,0x29AC07C2,"HMF_HED_PROCustom_Scr2",512,512,0,"DXT5",""
8185,2,0x29AC07C2,"HMF_HED_PROCustom_Scr2",512,512,0,"DXT5",""
8185,3,0xFC8A9E71,"HMF_HED_PROCustom_Scr2",256,256,0,"DXT5",""
8186,1,0x1670CA2A,"HMF_HED_PROCustom_Scr3",512,512,0,"DXT5",""
8186,2,0x1670CA2A,"HMF_HED_PROCustom_Scr3",512,512,0,"DXT5",""
8186,3,0x5EB290EB,"HMF_HED_PROCustom_Scr3",256,256,0,"DXT5",""
8187,1,0xB00DE7B0,"HMF_HED_PROCustom_Scr4",512,512,0,"DXT5",""
8187,2,0xB00DE7B0,"HMF_HED_PROCustom_Scr4",512,512,0,"DXT5",""
8187,3,0xF71B015B,"HMF_HED_PROCustom_Scr4",256,256,0,"DXT5",""
8188,1,0x316CEC87,"HMF_HED_PROCustom_Scr5",512,512,0,"DXT5",""
8188,2,0x316CEC87,"HMF_HED_PROCustom_Scr5",512,512,0,"DXT5",""
8188,3,0x82FB4798,"HMF_HED_PROCustom_Scr5",256,256,0,"DXT5",""
8189,1,0x16276355,"HMF_HED_PROCustom_Scr6",512,512,0,"DXT5",""
8189,2,0x16276355,"HMF_HED_PROCustom_Scr6",512,512,0,"DXT5",""
8189,3,0xC97C668D,"HMF_HED_PROCustom_Scr6",256,256,0,"DXT5",""
8190,1,0xA186ACC6,"HMF_HED_PROCustom_Scr7",512,512,0,"DXT5",""
8190,2,0xA186ACC6,"HMF_HED_PROCustom_Scr7",512,512,0,"DXT5",""
8190,3,0x0332AA36,"HMF_HED_PROCustom_Scr7",256,256,0,"DXT5",""
8191,1,0x7779A231,"HMF_HED_PROCustom_Scr8",512,512,0,"DXT5",""
8191,2,0x7779A231,"HMF_HED_PROCustom_Scr8",512,512,0,"DXT5",""
8191,3,0x2639A651,"HMF_HED_PROCustom_Scr8",256,256,0,"DXT5",""
8192,1,0xD9268C33,"HMF_HED_PROCustom_Scr9",512,512,0,"DXT5",""
8192,2,0xD9268C33,"HMF_HED_PROCustom_Scr9",512,512,0,"DXT5",""
8192,3,0xA71C1F39,"HMF_HED_PROCustom_Scr9",256,256,0,"DXT5",""
8193,1,0x63F73C86,"HMF_HED_PROCustom_ShortArchBrow",512,512,0,"DXT5",""
8193,2,0x63F73C86,"HMF_HED_PROCustom_ShortArchBrow",512,512,0,"DXT5",""
8193,3,0x63F73C86,"HMF_HED_PROCustom_ShortArchBrow",512,512,0,"DXT5",""
8194,1,0xB953C37D,"HMF_HED_PROCustom_SoftArchedBrow",512,512,0,"DXT5",""
8194,2,0xB953C37D,"HMF_HED_PROCustom_SoftArchedBrow",512,512,0,"DXT5",""
8194,3,0xB953C37D,"HMF_HED_PROCustom_SoftArchedBrow",512,512,0,"DXT5",""
8195,1,0x1A88C46D,"HMF_HED_PROCustom_ThickBushyBrow",512,512,0,"DXT5",""
8195,2,0x1A88C46D,"HMF_HED_PROCustom_ThickBushyBrow",512,512,0,"DXT5",""
8195,3,0x1A88C46D,"HMF_HED_PROCustom_ThickBushyBrow",512,512,0,"DXT5",""
8196,1,0x05F5E4A2,"HMF_HED_PROCustom_ThickWispyBrow",512,512,0,"DXT5",""
8196,2,0x05F5E4A2,"HMF_HED_PROCustom_ThickWispyBrow",512,512,0,"DXT5",""
8196,3,0x05F5E4A2,"HMF_HED_PROCustom_ThickWispyBrow",512,512,0,"DXT5",""
8197,1,0x8EB05E40,"HMF_HED_PROCustom_ThinBrow",512,512,0,"DXT5",""
8197,2,0x8EB05E40,"HMF_HED_PROCustom_ThinBrow",512,512,0,"DXT5",""
8197,3,0x8EB05E40,"HMF_HED_PROCustom_ThinBrow",512,512,0,"DXT5",""
8198,1,0xEA24D07A,"HMF_HED_PROCustom_WispyBrow",512,512,0,"DXT5",""
8198,2,0xEA24D07A,"HMF_HED_PROCustom_WispyBrow",512,512,0,"DXT5",""
8198,3,0xEA24D07A,"HMF_HED_PROCustom_WispyBrow",512,512,0,"DXT5",""
8199,1,0x3F8D1A84,"HMF_HED_PROLash_Opac_M01",128,128,0,"DXT1",""
8199,2,0x3F8D1A84,"HMF_HED_PROLash_Opac_M01",128,128,0,"DXT1",""
8199,3,0x3F8D1A84,"HMF_HED_PROLash_Opac_M01",128,128,0,"DXT1",""
8199,3,0x7FDDE2BD,"HMF_HED_PROLash_Opac_M01",128,128,0,"DXT1",""
8200,1,0xBD675EF4,"HMF_HED_PROLash_Opac_M02",256,256,0,"DXT1",""
8200,2,0xBD675EF4,"HMF_HED_PROLash_Opac_M02",256,256,0,"DXT1",""
8200,3,0xBD675EF4,"HMF_HED_PROLash_Opac_M02",256,256,0,"DXT1",""
8201,1,0x8130EFC2,"HMF_HED_PROMira_Face_Diff_Stack",512,512,0,"DXT1",""
8201,2,0x8130EFC2,"HMF_HED_PROMira_Face_Diff_Stack",512,512,0,"DXT1",""
8201,3,0x8130EFC2,"HMF_HED_PROVI_Face_Diff_Stack",512,512,0,"DXT1",""
8202,1,0x9319C800,"HMF_HIR_Mhk_Diff",512,512,0,"DXT5",""
8202,2,0x9319C800,"HMF_HIR_Mhk_Diff",512,512,0,"DXT5",""
8202,3,0x9319C800,"HMF_HIR_Mhk_Diff",512,512,0,"DXT5",""
8203,1,0x6C2EE839,"HMF_HIR_Mhk_Mask",512,512,0,"DXT1",""
8203,2,0x6C2EE839,"HMF_HIR_Mhk_Mask",512,512,0,"DXT1",""
8203,3,0x6C2EE839,"HMF_HIR_Mhk_Mask",512,512,0,"DXT1",""
8204,1,0xFF901386,"HMF_HIR_Mhk_Norm",512,512,0,"ATI2_3Dc",""
8204,2,0xFF901386,"HMF_HIR_Mhk_Norm",512,512,0,"ATI2_3Dc",""
8204,3,0xE34CF48A,"HMF_HIR_Mhk_Norm",256,256,0,"V8U8",""
8205,1,0xB991B27B,"HMF_HIR_Mhk_Scalp_Mask",512,512,0,"DXT1",""
8205,2,0xB991B27B,"HMF_HIR_Mhk_Scalp_Mask",512,512,0,"DXT1",""
8205,3,0xB991B27B,"HMF_HIR_Mhk_Scalp_Mask",512,512,0,"DXT1",""
8206,1,0xCD479566,"HMF_HIR_Mhk_Tang",256,256,0,"DXT1",""
8206,2,0xCD479566,"HMF_HIR_Mhk_Tang",256,256,0,"DXT1",""
8206,3,0xCD479566,"HMF_HIR_Mhk_Tang",256,256,0,"DXT1",""
8207,1,0x53110B64,"HMF_HIR_PROAll_SpecShift",256,256,0,"DXT1",""
8207,2,0x53110B64,"HMM_HIR_PROAll_SpecShift",256,256,0,"DXT1",""
8207,3,0x53110B64,"HMM_HIR_PROAll_SpecShift",256,256,0,"DXT1",""
8208,1,0xCBA582CC,"HMF_HIR_SCP_CUSTOM_Cte_Mask",512,512,0,"DXT1",""
8208,2,0xCBA582CC,"HMF_HIR_SCP_CUSTOM_Cte_Mask",512,512,0,"DXT1",""
8208,3,0xCBA582CC,"HMF_HIR_SCP_CUSTOM_Cte_Mask",512,512,0,"DXT1",""
8209,1,0x7BE52DF8,"HMF_HIR_SCP_Pll_Mask",512,512,0,"DXT1",""
8209,2,0x7BE52DF8,"HMF_HIR_SCP_Pll_Mask",512,512,0,"DXT1",""
8209,3,0xA71D794E,"HMF_HIR_SCP_Pll_Mask",512,512,0,"DXT1",""
8210,1,0xA44AEB72,"HMF_HIR_SCP_Pll_Tang",256,256,0,"DXT1",""
8210,2,0xA44AEB72,"HMF_HIR_SCP_Pll_Tang",256,256,0,"DXT1",""
8210,3,0xA44AEB72,"HMF_HIR_SCP_Pll_Tang",256,256,0,"DXT1",""
8211,1,0x9ED7C14A,"HMF_HIR_SCP_Pll02_Tang",256,256,0,"DXT1",""
8211,2,0x9ED7C14A,"HMF_HIR_SCP_Pll02_Tang",256,256,0,"DXT1",""
8211,3,0x9ED7C14A,"HMF_HIR_SCP_Pll02_Tang",256,256,0,"DXT1",""
8212,1,0x70F93BF9,"HMM_ARM_CTHa_Low_Diff",256,128,0,"DXT1",""
8212,2,0x95129340,"HMM_ARM_CTHa_Low_Diff",256,128,0,"DXT1",""
8212,3,0x8E3E3C27,"HMM_ARM_CTHa_Low_Diff",256,128,0,"DXT1",""
8213,1,0x241FFA11,"HMM_ARM_CTHc_Tnt_Mask",512,512,0,"DXT5",""
8213,2,0x241FFA11,"HMM_ARM_CTHc_Tnt_Mask",512,512,0,"DXT5",""
8213,3,0x241FFA11,"HMM_ARM_CTHc_Tnt_Mask",512,512,0,"DXT5",""
8214,1,0x12199799,"HMM_ARM_CTHc_Tnt_Strp",512,512,0,"DXT1",""
8214,2,0x12199799,"HMM_ARM_CTHc_Tnt_Strp",512,512,0,"DXT1",""
8214,3,0x12199799,"HMM_ARM_CTHc_Tnt_Strp",512,512,0,"DXT1",""
8215,1,0xDF6FB8EC,"HMM_ARM_CTHc_VI_Diff_Stack",512,512,0,"DXT1",""
8215,2,0xDF6FB8EC,"HMM_ARM_CTHc_VI_Diff_Stack",512,512,0,"DXT1",""
8215,3,0xB6B42274,"HMM_ARM_CTHc_VI_Diff_Stack",512,512,0,"DXT1","Best choice"
8216,1,0x368743E3,"HMM_ARM_CTHd_Bar_Norm_Stack",512,512,0,"ATI2_3Dc",""
8216,2,0x368743E3,"HMM_ARM_CTHd_Bar_Norm_Stack",512,512,0,"ATI2_3Dc",""
8216,3,0x2C22EC92,"HMM_ARM_CTHd_Bar_Norm_Stack",256,256,0,"V8U8",""
8217,1,0xEF04C3CC,"HMM_ARM_CTHd_Gam_Norm_Stack",512,512,0,"ATI2_3Dc",""
8217,2,0xEF04C3CC,"HMM_ARM_CTHd_Gam_Norm_Stack",512,512,0,"ATI2_3Dc",""
8217,3,0x59BBD0B0,"HMM_ARM_CTHd_Gam_Norm_Stack",256,256,0,"V8U8",""
8218,1,0xB4F5CB19,"HMM_ARM_CTHd_Tnt_Mask",512,512,0,"DXT5",""
8218,2,0xB4F5CB19,"HMM_ARM_CTHd_Tnt_Mask",512,512,0,"DXT5",""
8218,3,0x13D76DA8,"HMM_ARM_CTHd_Tnt_Mask",512,512,0,"DXT5",""
8219,1,0xD2BF8900,"HMM_ARM_CTHe_AGR_Norm_Stack",512,512,0,"ATI2_3Dc",""
8219,2,0xB0EB0604,"HMM_ARM_CTHe_AGR_Norm_Stack",512,512,0,"ATI2_3Dc",""
8219,3,0x9E70057F,"HMM_ARM_CTHe_AGR_Norm_Stack",256,256,0,"V8U8",""
8220,1,0xBE9E1E88,"HMM_ARM_CTHe_Eng_Norm_Stack",512,512,0,"ATI2_3Dc",""
8220,2,0x90259E27,"HMM_ARM_CTHe_Eng_Norm_Stack",512,512,0,"ATI2_3Dc",""
8220,3,0xE1F1C1DD,"HMM_ARM_CTHe_Eng_Norm_Stack",256,256,0,"V8U8",""
8221,1,0x1554C9EA,"HMM_ARM_CTHe_Mec_Norm_Stack",512,512,0,"ATI2_3Dc",""
8221,2,0x1F88E3DD,"HMM_ARM_CTHe_Mec_Norm_Stack",512,512,0,"ATI2_3Dc",""
8221,3,0x9279B456,"HMM_ARM_CTHe_Mec_Norm_Stack",256,256,0,"V8U8",""
8222,3,0xB4A35EFF,"HMM_ARM_CTHe_Tnt_Diff",1024,1024,0,"DXT5",""
8222,1,0x6DF7F28F,"HMM_ARM_CTHe_Tnt_Diff",512,512,0,"DXT5",""
8222,2,0xC0369270,"HMM_ARM_CTHe_Tnt_Diff",512,512,0,"DXT5",""
8223,1,0x65B5BE4F,"HMM_ARM_CTHe_Tnt_Mask",512,512,0,"DXT5",""
8223,2,0x65B5BE4F,"HMM_ARM_CTHe_Tnt_Mask",512,512,0,"DXT5",""
8223,3,0x65B5BE4F,"HMM_ARM_CTHe_Tnt_Mask",512,512,0,"DXT5",""
8224,1,0x175F6405,"HMM_ARM_CTHe_Tnt_Strp",512,512,0,"DXT1",""
8224,2,0x175F6405,"HMM_ARM_CTHe_Tnt_Strp",512,512,0,"DXT1",""
8224,3,0x175F6405,"HMM_ARM_CTHe_Tnt_Strp",512,512,0,"DXT1",""
8225,1,0xDBA9F023,"HMM_ARM_CTHf_La1_Diff_Stack",1024,1024,0,"DXT1",""
8225,2,0xDBA9F023,"HMM_ARM_CTHf_La1_Diff_Stack",1024,1024,0,"DXT1",""
8225,3,0xDBA9F023,"HMM_ARM_CTHf_La1_Diff_Stack",1024,1024,0,"DXT1",""
8226,1,0xA9D6DCC0,"HMM_ARM_CTHf_La1_Norm_Stack",512,512,0,"ATI2_3Dc",""
8226,2,0xA9D6DCC0,"HMM_ARM_CTHf_La1_Norm_Stack",512,512,0,"ATI2_3Dc",""
8226,3,0x6F026B03,"HMM_ARM_CTHf_La1_Norm_Stack",256,256,0,"V8U8",""
8227,1,0xA060B885,"HMM_ARM_CTHf_La1_SPwr_Stack",256,256,0,"DXT1",""
8227,2,0xA060B885,"HMM_ARM_CTHf_La1_SPwr_Stack",256,256,0,"DXT1",""
8227,3,0xA060B885,"HMM_ARM_CTHf_La1_SPwr_Stack",256,256,0,"DXT1",""
8228,1,0x88A039F1,"HMM_ARM_CTHf_La2_Diff_Stack",1024,1024,0,"DXT1",""
8228,2,0x88A039F1,"HMM_ARM_CTHf_La2_Diff_Stack",1024,1024,0,"DXT1",""
8228,3,0xD09B8F2F,"HMM_ARM_CTHf_La2_Diff_Stack",1024,1024,0,"DXT1",""
8229,1,0x285F3D3D,"HMM_ARM_CTHf_La2_Norm_Stack",512,512,0,"ATI2_3Dc",""
8229,2,0x285F3D3D,"HMM_ARM_CTHf_La2_Norm_Stack",512,512,0,"ATI2_3Dc",""
8229,3,0xF661D3BC,"HMM_ARM_CTHf_La2_Norm_Stack",256,256,0,"V8U8",""
8230,1,0x0373701B,"HMM_ARM_CTHf_La2_SPwr_Stack",256,256,0,"DXT1",""
8230,2,0x0373701B,"HMM_ARM_CTHf_La2_SPwr_Stack",256,256,0,"DXT1",""
8230,3,0x0373701B,"HMM_ARM_CTHf_La2_SPwr_Stack",256,256,0,"DXT1",""
8231,1,0xC5E223A0,"HMM_ARM_CTHf_Mec_Diff_Stack",1024,1024,0,"DXT1",""
8231,2,0xC5E223A0,"HMM_ARM_CTHf_Mec_Diff_Stack",1024,1024,0,"DXT1",""
8231,3,0x5C6A5BD4,"HMM_ARM_CTHf_Mec_Diff_Stack",1024,1024,0,"DXT1",""
8232,1,0x2E1DC6B6,"HMM_ARM_CTHf_Mec_Norm_Stack",512,512,0,"ATI2_3Dc",""
8232,2,0x2E1DC6B6,"HMM_ARM_CTHf_Mec_Norm_Stack",512,512,0,"ATI2_3Dc",""
8232,3,0xB319F5B1,"HMM_ARM_CTHf_Mec_Norm_Stack",256,256,0,"V8U8",""
8233,1,0x05D677B6,"HMM_ARM_CTHf_Mec_SPwr_Stack",256,256,0,"DXT5",""
8233,2,0x05D677B6,"HMM_ARM_CTHf_Mec_SPwr_Stack",256,256,0,"DXT5",""
8233,3,0x05D677B6,"HMM_ARM_CTHf_Mec_SPwr_Stack",256,256,0,"DXT5",""
8234,1,0xC3DC8846,"HMM_ARM_CTHf_Sci_Diff_Stack",1024,1024,0,"DXT1",""
8234,2,0xC3DC8846,"HMM_ARM_CTHf_Sci_Diff_Stack",1024,1024,0,"DXT1",""
8234,3,0xC7C91AB7,"HMM_ARM_CTHf_Sci_Diff_Stack",1024,1024,0,"DXT1",""
8235,1,0x08249D7A,"HMM_ARM_CTHf_Sci_Norm_Stack",512,512,0,"ATI2_3Dc",""
8235,2,0x08249D7A,"HMM_ARM_CTHf_Sci_Norm_Stack",512,512,0,"ATI2_3Dc",""
8235,3,0xD07B8B89,"HMM_ARM_CTHf_Sci_Norm_Stack",256,256,0,"V8U8",""
8236,1,0x9567CE97,"HMM_ARM_CTHf_Sci_SPwr_Stack",256,256,0,"DXT5",""
8236,2,0x9567CE97,"HMM_ARM_CTHf_Sci_SPwr_Stack",256,256,0,"DXT5",""
8236,3,0x9567CE97,"HMM_ARM_CTHf_Sci_SPwr_Stack",256,256,0,"DXT5",""
8237,1,0x3CAEAB3F,"HMM_HAT_Bn1_Diff_Stack",512,512,0,"DXT5",""
8237,2,0x3CAEAB3F,"HMM_HAT_Bn1_Diff_Stack",512,512,0,"DXT5",""
8237,3,0x7646ABA1,"HMM_HAT_Bn1_Diff_Stack",256,256,0,"DXT5",""
8238,1,0xA193FCE6,"HMM_HAT_Bn1_Norm_Stack",256,256,0,"ATI2_3Dc",""
8238,2,0xA193FCE6,"HMM_HAT_Bn1_Norm_Stack",256,256,0,"ATI2_3Dc",""
8238,3,0xE77E40D0,"HMM_HAT_Bn1_Norm_Stack",256,256,0,"V8U8",""
8239,1,0x92DCB9F9,"HMM_HAT_Bn2_Diff_Stack",512,512,0,"DXT5",""
8239,2,0x92DCB9F9,"HMM_HAT_Bn2_Diff_Stack",512,512,0,"DXT5",""
8239,3,0xCE361649,"HMM_HAT_Bn2_Diff_Stack",256,256,0,"DXT5",""
8240,1,0x1DEF2DC4,"HMM_HAT_Bn2_Norm",256,256,0,"ATI2_3Dc",""
8240,2,0x1DEF2DC4,"HMM_HAT_Bn2_Norm",256,256,0,"ATI2_3Dc",""
8240,3,0x04227171,"HMM_HAT_Bn2_Norm",256,256,0,"V8U8",""
8241,1,0xA332CDE6,"HMM_HGR_Brt_Norm",512,512,0,"DXT1",""
8241,2,0xA332CDE6,"HMM_HGR_Brt_Norm",512,512,0,"DXT1",""
8241,3,0x8646DE87,"HMM_HAT_Brt_Norm",256,256,0,"V8U8","Differences - Logo - Texture"
8242,1,0x37BF6526,"HMM_HAT_Cap_Norm",512,512,0,"ATI2_3Dc",""
8242,2,0x37BF6526,"HMM_HAT_Cap_Norm",512,512,0,"ATI2_3Dc",""
8242,3,0x86C06DD5,"HMM_HAT_Cap_Norm",256,256,0,"V8U8",""
8243,1,0x076FF989,"HMM_HGR_CUB_Diff_Stack",512,512,0,"DXT5",""
8243,2,0x076FF989,"HMM_HGR_CUB_Diff_Stack",512,512,0,"DXT5",""
8243,3,0xC33559D9,"HMM_HAT_CUB_Diff_Stack",256,256,0,"DXT5",""
8244,1,0xDA90D9AE,"HMM_HGR_CUB_Norm",512,512,0,"DXT1",""
8244,2,0xDA90D9AE,"HMM_HGR_CUB_Norm",512,512,0,"DXT1",""
8244,3,0xABED6383,"HMM_HAT_CUB_Norm",256,256,0,"V8U8",""
8245,1,0xC38B5137,"sfx_holo""-""test_videolines_Dup",256,256,0,"DXT1",""
8245,2,0xFA5C9D1C,"HMM_HGR_SHPi_VSR_Lines",256,256,0,"DXT1",""
8245,2,0xC38B5137,"sfx_holo""-""test_videolines_Dup",256,256,0,"DXT1",""
8245,3,0xFA5C9D1C,"HMM_HGR_SHPi_VSR_Lines",256,256,0,"DXT1",""
8245,1,0x016D0EE8,"sfx_holo""-""test_videolines",64,64,0,"DXT1",""
8246,1,0x0F917B5D,"HMM_HED_PRO_Add1",512,512,0,"DXT5",""
8246,2,0x0F917B5D,"HMM_HED_PRO_Add1",512,512,0,"DXT5",""
8246,3,0x0F917B5D,"HMM_HED_PRO_Add1",512,512,0,"DXT5",""
8247,1,0x91B2EC56,"HMM_HED_PRO_Add2",512,512,0,"DXT5",""
8247,2,0x91B2EC56,"HMM_HED_PRO_Add2",512,512,0,"DXT5",""
8247,3,0x91B2EC56,"HMM_HED_PRO_Add2",512,512,0,"DXT5",""
8248,1,0x473B562E,"HMM_HED_PRO_Add3",512,512,0,"DXT5",""
8248,2,0x473B562E,"HMM_HED_PRO_Add3",512,512,0,"DXT5",""
8248,3,0x473B562E,"HMM_HED_PRO_Add3",512,512,0,"DXT5",""
8249,1,0xCF1A9A80,"HMM_HED_PRO_Add4",512,512,0,"DXT5",""
8249,2,0xCF1A9A80,"HMM_HED_PRO_Add4",512,512,0,"DXT5",""
8249,3,0xCF1A9A80,"HMM_HED_PRO_Add4",512,512,0,"DXT5",""
8250,1,0xDFFB5916,"HMM_HED_PRO_Scr1",512,512,0,"DXT5",""
8250,2,0xDFFB5916,"HMM_HED_PRO_Scr1",512,512,0,"DXT5",""
8250,3,0xDFFB5916,"HMM_HED_PRO_Scr1",512,512,0,"DXT5",""
8251,1,0xF82DD7AC,"HMM_HED_PRO_Scr2",512,512,0,"DXT5",""
8251,2,0xF82DD7AC,"HMM_HED_PRO_Scr2",512,512,0,"DXT5",""
8251,3,0xF82DD7AC,"HMM_HED_PRO_Scr2",512,512,0,"DXT5",""
8252,1,0x84F9E078,"HMM_HED_PRO_Scr3",512,512,0,"DXT5",""
8252,2,0x84F9E078,"HMM_HED_PRO_Scr3",512,512,0,"DXT5",""
8252,3,0x84F9E078,"HMM_HED_PRO_Scr3",512,512,0,"DXT5",""
8253,1,0x3D10B5B5,"HMM_HED_PRO_WKL_BLK",256,256,0,"ATI2_3Dc",""
8253,2,0x3D10B5B5,"HMM_HED_PRO_WKL_BLK",256,256,0,"ATI2_3Dc",""
8253,3,0xF3AFF836,"HMM_HED_PRO_WKL_BLK",256,256,0,"DXT1",""
8254,1,0x40882263,"HMM_HED_PROBase_Face_Frk1",256,256,0,"DXT1",""
8254,2,0x40882263,"HMM_HED_PROBase_Face_Frk1",256,256,0,"DXT1",""
8254,3,0x40882263,"HMM_HED_PROBase_Face_Frk1",256,256,0,"DXT1",""
8255,1,0x66865D7E,"HMM_HED_PROBase_Face_Frk2",256,256,0,"DXT1",""
8255,2,0x66865D7E,"HMM_HED_PROBase_Face_Frk2",256,256,0,"DXT1",""
8255,3,0x66865D7E,"HMM_HED_PROBase_Face_Frk2",256,256,0,"DXT1",""
8256,1,0xFE972D1C,"HMM_HED_PROBase_Face_Frk3",256,256,0,"DXT1",""
8256,2,0xFE972D1C,"HMM_HED_PROBase_Face_Frk3",256,256,0,"DXT1",""
8256,3,0xFE972D1C,"HMM_HED_PROBase_Face_Frk3",256,256,0,"DXT1",""
8257,1,0x11FE3EF4,"HMM_HED_PROBase_Face_Frk4",256,256,0,"DXT1",""
8257,2,0x11FE3EF4,"HMM_HED_PROBase_Face_Frk4",256,256,0,"DXT1",""
8257,3,0x11FE3EF4,"HMM_HED_PROBase_Face_Frk4",256,256,0,"DXT1",""
8258,1,0x05FAC9E9,"HMM_HED_PROBase_Face_Frk5",256,256,0,"DXT1",""
8258,2,0x05FAC9E9,"HMM_HED_PROBase_Face_Frk5",256,256,0,"DXT1",""
8258,3,0x05FAC9E9,"HMM_HED_PROBase_Face_Frk5",256,256,0,"DXT1",""
8259,1,0x31B3448E,"HMM_HED_PROCustom_5oclock",512,512,0,"DXT5",""
8259,2,0x31B3448E,"HMM_HED_PROCustom_5oclock",512,512,0,"DXT5",""
8259,3,0x31B3448E,"HMM_HED_PROCustom_5oclock",512,512,0,"DXT5",""
8260,1,0x0CE6E664,"HMM_HED_PROCustom_Add1",512,512,0,"DXT5",""
8260,2,0x0CE6E664,"HMM_HED_PROCustom_Add1",512,512,0,"DXT5",""
8260,3,0x0CE6E664,"HMM_HED_PROCustom_Add1",512,512,0,"DXT5",""
8261,1,0x7EA9448D,"HMM_HED_PROCustom_Add2",512,512,0,"DXT5",""
8261,2,0x7EA9448D,"HMM_HED_PROCustom_Add2",512,512,0,"DXT5",""
8261,3,0x7EA9448D,"HMM_HED_PROCustom_Add2",512,512,0,"DXT5",""
8262,1,0x2E806B30,"HMM_HED_PROCustom_Add3",512,512,0,"DXT5",""
8262,2,0x2E806B30,"HMM_HED_PROCustom_Add3",512,512,0,"DXT5",""
8262,3,0x2E806B30,"HMM_HED_PROCustom_Add3",512,512,0,"DXT5",""
8263,1,0x39761B0C,"HMM_HED_PROCustom_Add4",512,512,0,"DXT5",""
8263,2,0x39761B0C,"HMM_HED_PROCustom_Add4",512,512,0,"DXT5",""
8263,3,0x39761B0C,"HMM_HED_PROCustom_Add4",512,512,0,"DXT5",""
8264,1,0x0AFDDBF4,"HMM_HED_PROCustom_Scr1",512,512,0,"DXT5",""
8264,2,0x0AFDDBF4,"HMM_HED_PROCustom_Scr1",512,512,0,"DXT5",""
8264,3,0x0AFDDBF4,"HMM_HED_PROCustom_Scr1",512,512,0,"DXT5",""
8265,1,0x9BE27D39,"HMM_HED_PROCustom_Scr10",512,512,0,"DXT5",""
8265,2,0x9BE27D39,"HMM_HED_PROCustom_Scr10",512,512,0,"DXT5",""
8265,3,0x9BE27D39,"HMM_HED_PROCustom_Scr10",512,512,0,"DXT5",""
8266,1,0x997252C2,"HMM_HED_PROCustom_Scr11",512,512,0,"DXT5",""
8266,2,0x997252C2,"HMM_HED_PROCustom_Scr11",512,512,0,"DXT5",""
8266,3,0x997252C2,"HMM_HED_PROCustom_Scr11",512,512,0,"DXT5",""
8267,1,0x1D28C4FB,"HMM_HED_PROCustom_Scr12",512,512,0,"DXT5",""
8267,2,0x1D28C4FB,"HMM_HED_PROCustom_Scr12",512,512,0,"DXT5",""
8267,3,0x1D28C4FB,"HMM_HED_PROCustom_Scr12",512,512,0,"DXT5",""
8268,1,0xF5CA385B,"HMM_HED_PROCustom_Scr2",512,512,0,"DXT5",""
8268,2,0xF5CA385B,"HMM_HED_PROCustom_Scr2",512,512,0,"DXT5",""
8268,3,0xF5CA385B,"HMM_HED_PROCustom_Scr2",512,512,0,"DXT5",""
8269,1,0xB232BE9B,"HMM_HED_PROCustom_Scr3",512,512,0,"DXT5",""
